date,surface_temp,solar_zenith,surface_albedo
2015-11-08,-28.779047945713046,59.11259541043722,0.7552089043512784
2015-11-09,-27.796934570324993,60.45232453665522,0.7499204117813698
2015-11-10,-12.17120592869287,58.147099149851044,0.7596813210085744
2015-11-11,-36.97485574801854,62.196275409143794,0.7586462839051278
2015-11-12,-14.992572291576096,58.74463129145309,0.756108726962562
2015-11-13,-32.83779126537823,59.939237299694945,0.7538546161558242
2015-11-14,-23.8903106257778,58.518346178089104,0.7577995858715993
2015-11-15,-34.30500443644354,56.85469782105567,0.7708251579689643
2015-11-16,-23.293630282156528,59.60009994711173,0.7733027119364682
2015-11-17,-13.014648302325838,55.77576689943241,0.7730891185425378
2015-11-18,-13.370962983921686,59.084719444800285,0.7699898506621453
2015-11-19,-29.620218502600665,57.028644906935696,0.7744561832928925
2015-11-20,-9.58718685730338,58.43768227509368,0.7669189602420755
2015-11-21,-16.005023556043227,56.2599530902801,0.7663119526095931
2015-11-22,-11.444091259873744,55.96888893725781,0.7661403840436071
2015-11-23,-34.72639534235506,57.49449855286607,0.7613702296370296
2015-11-24,-15.803397384214122,55.2060734875644,0.7575612815646335
2015-11-25,-11.274302937272921,57.45461739847006,0.7588920119415068
2015-11-26,-8.261256941080433,55.215489985042886,0.7532638627735723
2015-11-27,-8.290923675154602,55.41875108674957,0.755042057388409
2015-11-28,-23.163804197188625,56.49672415263233,0.7555224527986831
2015-11-29,-11.06694146381966,55.40408492256861,0.7539727280500385
2015-11-30,-20.573238869494645,53.22288928855568,0.7531079206994228
2015-12-01,-11.15906368969479,52.76878139343584,0.751404567196234
2015-12-02,-33.29926607839292,56.75010327726655,0.7522693175416
2015-12-03,-15.90609521646553,53.39299576487598,0.7518030434721955
2015-12-04,-12.542741358213448,55.069585204954194,0.7501380732597249
2015-12-05,-6.262475970391449,53.99447970689389,0.7473292773687521
2015-12-06,-36.859300603387965,58.034337864931494,0.7485695474413571
2015-12-07,-19.802621126088013,53.931992101603036,0.74843377713978
2015-12-08,-11.369673354179326,56.520781130634084,0.7518975446257058
2015-12-09,-16.97976061519165,55.537751293781575,0.7578600312469209
2015-12-10,-21.769618241262265,52.88540076134392,0.7676767348311363
2015-12-11,-44.484149958779994,55.76722942110657,0.7675825064705831
2015-12-12,-25.411679595168607,53.93250215998774,0.7680135509606874
2015-12-13,-9.159217543313616,56.05632079315072,0.7661567272678127
2015-12-14,-16.69755813014035,53.95579280534722,0.7677052452811477
2015-12-15,-6.687582895487367,54.669265188182735,0.765387103591508
2015-12-16,-4.527392375188242,53.96615907460202,0.7656537275723004
2015-12-17,-5.421588963777765,52.71839408984204,0.7659105204366501
2015-12-18,-12.69084984063278,54.65013229545203,0.7687255345846314
2015-12-19,-29.195923619875998,53.78351044864721,0.7688294799431549
2015-12-20,-18.75190684116035,57.08335986170551,0.7687756640255267
2015-12-21,-15.84462978187969,53.36177862626427,0.7695045130000259
2015-12-22,-7.963290581401452,58.3945472096218,0.7681933528281626
2015-12-23,-14.212919304620016,54.4398439184251,0.7691299753341888
2015-12-24,-19.510895271665703,56.24901147184301,0.7643131874185675
2015-12-25,-7.236247645877256,55.06261149572304,0.7633510949269516
2015-12-26,-30.772927861529638,53.4775479356984,0.7561307017222141
2015-12-27,-24.810562828017822,57.0035105329462,0.7559516204472613
2015-12-28,-9.72033682476905,54.119971204308484,0.7546077619640659
2015-12-29,-19.025412296268314,55.731938689236976,0.7527128470975109
2015-12-30,-10.52734685474394,54.87882747211493,0.7518515892275714
2015-12-31,-14.271056035611366,56.55822122863083,0.7496853299988357
2016-01-01,-11.940911629519348,54.592745379035605,0.7415272741201698
2016-01-02,-17.800051480516856,55.45572369955744,0.7412175995770282
2016-01-03,-40.33594990244518,57.38224042695611,0.739088457957224
2016-01-04,-12.852209354939419,53.26145017545228,0.7385532261380917
2016-01-05,-6.823189874171874,55.19039517550201,0.7390989337202244
2016-01-06,-21.560381587387127,54.62636784301919,0.7402225292193417
2016-01-07,-9.589427354044972,55.79478716174009,0.7382944736906714
2016-01-08,-4.394138000046439,52.88190771835631,0.7369708529395159
2016-01-09,-27.010444608007504,58.05247015540839,0.7398327867272774
2016-01-10,-23.322763744088604,58.38113439573952,0.740945887444791
2016-01-11,-14.852689195621053,56.50059968267111,0.7429560710692832
2016-01-12,-10.6096371761667,58.57483565498016,0.7435380698398855
2016-01-13,-10.74723404429949,56.42439377299168,0.744519151075043
2016-01-14,-24.764865556978123,57.48771968512545,0.742229293764694
2016-01-15,-8.668221453319688,55.911454134983096,0.7418511037820831
2016-01-16,-10.337377230453626,58.79935445514514,0.7430265463361528
2016-01-17,-5.937715203542098,58.61077106953848,0.7580251086842876
2016-01-18,-8.634225678672692,56.57431898333151,0.7572184445303362
2016-01-19,-11.664004558297222,59.22237792368648,0.7586997927737824
2016-01-20,-8.972319465584292,57.92784158627374,0.7590765261682476
2016-01-21,-21.44847314757513,60.16359042607214,0.7585973202296283
2016-01-22,-11.507675387821337,57.98450833033108,0.7571248270858548
2016-01-23,-6.794135297532307,59.870553041054,0.7574734338743817
2016-01-24,-21.294465736060687,59.82671518085817,0.7575443464117355
2016-01-25,-12.590446125007247,60.33174479172064,0.7642502430894711
2016-01-26,-7.903171848763407,60.41246340706015,0.7665883780178018
2016-01-27,-8.533231795256029,58.46001430619306,0.7523519887813578
2016-01-28,-13.393910912159981,62.886195200763986,0.749480253977508
2016-01-29,-19.87087618119648,59.80515259133212,0.738901246956067
2016-01-30,-17.01193952977684,63.319140419183015,0.7393425774381505
2016-01-31,-23.58339911187693,61.28750536033107,0.735468615815889
2016-02-01,-6.593290938464236,59.874361637953974,0.7288151259494919
2016-02-02,-6.482612681923456,59.21653816244747,0.7284176832306698
2016-02-03,-27.22356071511112,60.009380176442065,0.7267861437624453
2016-02-04,-34.44821122438094,64.17481968627249,0.7252271749011773
2016-02-05,-16.962357405542946,59.28535407344384,0.7226513616769619
2016-02-06,-13.792450902222072,62.85474093587532,0.7232379619927541
2016-02-07,-12.953602433473577,60.96043650472831,0.7229453845014393
2016-02-08,-12.671698223041403,63.23040582214523,0.7221685643654706
2016-02-09,-20.584599400653076,61.89941147676729,0.7234915477841317
2016-02-10,-10.078574400637478,65.04368144286894,0.7148197292658836
2016-02-11,-13.628285591976464,66.46171450438189,0.7059557446087346
2016-02-12,-10.456774057159805,64.17459424349849,0.7100442989521759
2016-02-13,-14.780549009897982,65.93321735394291,0.7122337329109445
2016-02-14,-19.254757670555648,64.1170970838002,0.7229519117899151
2016-02-15,-28.734477825660036,67.5790526622002,0.7126873111378383
2016-02-16,-29.903527396536163,65.87339147084339,0.7172525680413477
2016-02-17,-14.306221911859268,65.70806804198926,0.7139190195118301
2016-02-18,-27.555848800386997,65.32791828389938,0.7101258510965629
2016-02-28,-16.987494074946767,68.18469141611797,0.6803014505887651
2016-02-29,-27.78623294884443,70.61065437969505,0.681824417686556
2016-03-01,-44.894664742236074,70.26788686616585,0.6798696703523939
2016-03-02,-8.936231933637544,74.06861167310646,0.6792159596718197
2016-03-03,-5.653491349580804,72.52604747157308,0.6790244256635396
2016-03-04,-15.31829269101496,71.10950932405767,0.6787311937653249
2016-03-05,-14.289698853787058,72.25975973311658,0.6817337676797631
2016-03-06,-12.344498108683126,70.66093577773725,0.6824500183503538
2016-03-07,-38.43834638555043,75.50002211544287,0.6844400560715992
2016-03-08,-15.780555792783332,71.2200978880947,0.6823961521711681
2016-03-09,-15.84546154693237,75.20947886850972,0.6773536681424881
2016-03-10,-21.51794561832591,72.73164896104525,0.6832996411304304
2016-03-11,-22.88521012900779,76.88821738998234,0.6774493152432796
2016-03-12,-17.27127743895278,70.99850689181487,0.684067493039279
2016-03-13,-16.724876142274354,75.70589973494067,0.6683527813446507
2016-03-14,-18.63806596877538,73.85468621858101,0.6747129794382439
2016-03-15,-34.642417436324365,74.19936858150476,0.6645856870344411
2016-03-16,-37.18892745896542,78.63081347738834,0.6643980682736603
2016-03-17,-26.994618872496062,75.67245979336992,0.6551400992220017
2016-03-18,-17.778088332532008,78.01921813762051,0.6710870294860413
2016-03-19,-22.669289595796272,75.24970947413794,0.6702390608978195
2016-03-20,-37.91227146912192,78.98936936645585,0.6537720120317512
2016-03-21,-14.874926487797893,76.76284942897563,0.6700984762837332
2016-03-22,-32.883220475716456,76.98214332542852,0.6549573244109576
2016-03-23,-27.180662613831856,80.070806722387,0.6517528755044653
2016-03-24,-38.11764934973027,77.52526535491381,0.6527550988267058
2016-03-25,-18.44884656545358,78.39453120871401,0.6683896100162975
2016-03-26,-19.790880508558473,78.65239585302618,0.6518020886594122
2016-03-27,-17.122278340718253,76.51047952908455,0.6423659359137581
2016-03-28,-35.59458787972255,79.35757788704429,0.6423888510240953
2016-03-29,-18.21242235670792,77.28718075156277,0.645473649280448
2016-03-30,-30.81330048119051,80.23486469129857,0.6445631464169582
2016-03-31,-32.86628163370406,79.92525670939659,0.6442590612188553
2016-04-01,-22.713283395844286,78.28920177249682,0.6435526081516475
2016-04-02,-25.13774711620863,79.96301695936482,0.6466978510426159
2016-04-03,-22.350582141723578,78.88539010408871,0.6428745983069838
2016-04-04,-32.94744326148182,81.11814099959633,0.6336350930232665
2016-04-05,-42.142484991692726,80.5114429929298,0.6394409427507708
2016-04-06,-25.485476722665595,79.49510880969345,0.6480957988032148
2016-04-07,-29.109120983289188,81.21441849914022,0.651367785719881
2016-04-08,-42.997092224589636,79.77891018114666,0.6459256818945696
2016-04-09,-15.146271880222287,80.14342550289368,0.6442095768798843
2016-04-10,-18.438522643117125,81.21351461418546,0.657796552127838
2016-04-11,-16.823897932760985,79.69432014809031,0.6593021373224888
2016-04-12,-35.074226185710245,81.73299641658765,0.6753691764115736
2016-04-13,-30.289579090711158,80.46107667921461,0.6774575690824765
2016-04-14,-26.958085954183588,84.2381606136991,0.6807374473993529
2016-04-15,-32.4695907492995,81.79771951543084,0.6850836579573167
2016-04-16,-32.877188212399744,80.17826224413058,0.6881882599066358
2016-04-17,-25.41108303513198,83.17977325555673,0.6814792180875782
2016-04-18,-26.347905622113984,81.23863620420877,0.6797135234420324
2016-04-19,-27.535466529117087,84.57396700303472,0.6878806168720759
2016-04-20,-38.146317279442826,82.46444395062534,0.6847751510658328
2016-04-21,-24.482875425711143,81.05366981199857,0.6871350720029096
2016-04-22,-24.75501128989694,83.72901775398952,0.6862438847196708
2016-04-23,-23.55304852867357,82.09316951487807,0.6858373571443628
2016-04-24,-17.708334787761572,87.36316020740375,0.6884093424417963
2016-04-25,-18.471238775059504,83.22463661326783,0.6904669684221819
2016-04-26,-10.966714334801622,86.75426857901732,0.7337761475267519
2016-04-27,-15.14171140319894,84.9155089067068,0.7333501603353727
2016-08-16,-25.606049227009947,86.70578081485648,0.5250636447637717
2016-08-17,-24.75562090721158,83.74087438157459,0.5251310499714437
2016-08-18,-25.07814451515435,83.1349386273306,0.5230116308128459
2016-08-19,-35.026664254929386,83.68775554578966,0.5251404498417727
2016-08-20,-32.1354521168015,81.40546689109622,0.5251418941143999
2016-08-21,-27.369655418556732,83.68945702669376,0.5264224215481955
2016-08-22,-27.82440087651017,81.21311139118748,0.5651867662398716
2016-08-23,-26.596472845198633,83.73457729142129,0.585914893589456
2016-08-24,-34.45654661245641,81.06355382995304,0.6429790120513632
2016-08-25,-17.54354926113095,83.42567390673436,0.6440184226003474
2016-08-26,-16.50565178813372,80.95938535845153,0.6453749306945467
2016-08-27,-29.27249534853175,82.00260006743922,0.6479529040913496
2016-08-28,-33.21133661805962,80.88722407174001,0.6452318526562181
2016-08-29,-30.943815906131164,81.69804991348934,0.6313965834646267
2016-08-30,-25.977013814114912,80.85870871268024,0.635377474114249
2016-08-31,-28.52217086498419,81.51648387671841,0.6399172823374891
2016-09-01,-25.030642410169065,80.86776444282282,0.6310988057874566
2016-09-02,-34.240831080323204,82.65730382857092,0.6256072771043333
2016-09-03,-33.897158371488075,79.70594282847706,0.5849176198583431
2016-09-04,-12.561424030400474,79.38007378263475,0.5878978529946652
2016-09-05,-28.375894877642565,78.79858165563854,0.5938634623222953
2016-09-06,-39.1489642974758,81.20957749042306,0.5936906304908297
2016-09-07,-42.90767944742916,79.72981596629127,0.5934172172041352
2016-09-08,-26.680838104843104,79.4424882008588,0.6114696092619385
2016-09-09,-28.00638775040221,78.49046252411522,0.6283702651258601
2016-09-10,-24.567004970240248,77.46106414072722,0.6280175954084363
2016-09-11,-35.11663088663235,78.17991645108144,0.6277624871488752
2016-09-12,-33.91717665715345,76.66527897132713,0.6298551213401179
2016-09-13,-31.375430157108582,80.5191572790389,0.6307694706389612
2016-09-14,-25.034485208362213,75.70649674549324,0.6333588635723179
2016-09-15,-17.303451564601232,78.98554698512453,0.6422640830553371
2016-09-16,-19.591945970151556,76.16783034968998,0.6487022915037627
2016-09-17,-42.82936145986403,81.02674537044697,0.6436467709688075
2016-09-18,-35.77602762538544,75.99565130207888,0.6747580056835729
2016-09-19,-37.557874276343,80.36427625163749,0.6842682180614783
2016-09-20,-24.72454470096298,77.0113530842494,0.6833344321630916
2016-09-21,-39.05252003549407,77.41759662913259,0.6845370616072141
2016-09-22,-18.71237236100825,76.23506890985766,0.6863817502279261
2016-09-23,-33.35926064964471,73.4154690953161,0.683866132459651
2016-09-24,-20.070701970005217,75.20993632499186,0.6815357019926757
2016-09-25,-14.94408874039891,72.4008035784369,0.6731985211868071
